Step 500: {'loss': 2.0758, 'grad_norm': 23.83847427368164, 'learning_rate': 3.897777777777778e-05, 'epoch': 0.2222222222222222}
Step 94800: {'loss': 1.4784, 'grad_norm': 6.474659442901611, 'learning_rate': 1.5774222222222223e-06, 'epoch': 4.213333333333333}
Step 94900: {'loss': 1.4629, 'grad_norm': 4.534820556640625, 'learning_rate': 1.5685333333333335e-06, 'epoch': 4.217777777777778}
Step 95000: {'loss': 1.4774, 'grad_norm': 5.672637462615967, 'learning_rate': 1.5596444444444445e-06, 'epoch': 4.222222222222222}
Step 95100: {'loss': 1.4757, 'grad_norm': 7.0561323165893555, 'learning_rate': 1.5507555555555556e-06, 'epoch': 4.226666666666667}
Step 95200: {'loss': 1.4662, 'grad_norm': 5.929336071014404, 'learning_rate': 1.5418666666666668e-06, 'epoch': 4.231111111111111}
Step 95300: {'loss': 1.4338, 'grad_norm': 5.334821701049805, 'learning_rate': 1.532977777777778e-06, 'epoch': 4.235555555555556}
Step 95400: {'loss': 1.4262, 'grad_norm': 5.582449436187744, 'learning_rate': 1.5240888888888892e-06, 'epoch': 4.24}
Step 95500: {'loss': 1.4559, 'grad_norm': 6.467552661895752, 'learning_rate': 1.5152e-06, 'epoch': 4.2444444444444445}
Step 95600: {'loss': 1.4511, 'grad_norm': 6.5976715087890625, 'learning_rate': 1.506311111111111e-06, 'epoch': 4.248888888888889}
Step 95700: {'loss': 1.4718, 'grad_norm': 5.364105701446533, 'learning_rate': 1.4974222222222223e-06, 'epoch': 4.253333333333333}
Step 95800: {'loss': 1.4919, 'grad_norm': 6.4009108543396, 'learning_rate': 1.4885333333333334e-06, 'epoch': 4.257777777777778}
Step 95900: {'loss': 1.4705, 'grad_norm': 5.448566913604736, 'learning_rate': 1.4796444444444446e-06, 'epoch': 4.262222222222222}
Step 96000: {'loss': 1.4433, 'grad_norm': 5.5686936378479, 'learning_rate': 1.4708444444444444e-06, 'epoch': 4.266666666666667}
Step 96100: {'loss': 1.4672, 'grad_norm': 5.567440509796143, 'learning_rate': 1.4619555555555555e-06, 'epoch': 4.271111111111111}
Step 96200: {'loss': 1.4427, 'grad_norm': 4.823049068450928, 'learning_rate': 1.4530666666666667e-06, 'epoch': 4.275555555555556}
Step 96300: {'loss': 1.4942, 'grad_norm': 6.498258590698242, 'learning_rate': 1.4441777777777779e-06, 'epoch': 4.28}
Step 96400: {'loss': 1.4476, 'grad_norm': 5.807685852050781, 'learning_rate': 1.435288888888889e-06, 'epoch': 4.2844444444444445}
Step 96500: {'loss': 1.4688, 'grad_norm': 6.143428802490234, 'learning_rate': 1.4264e-06, 'epoch': 4.288888888888889}
Step 96600: {'loss': 1.4512, 'grad_norm': 6.4391679763793945, 'learning_rate': 1.4175111111111112e-06, 'epoch': 4.293333333333333}
Step 96700: {'loss': 1.4704, 'grad_norm': 6.691664695739746, 'learning_rate': 1.4086222222222224e-06, 'epoch': 4.297777777777778}
Step 96800: {'loss': 1.45, 'grad_norm': 5.731221675872803, 'learning_rate': 1.3997333333333335e-06, 'epoch': 4.302222222222222}
Step 96900: {'loss': 1.4383, 'grad_norm': 6.569011688232422, 'learning_rate': 1.3908444444444447e-06, 'epoch': 4.306666666666667}
Step 97000: {'loss': 1.4699, 'grad_norm': 5.808239936828613, 'learning_rate': 1.3819555555555555e-06, 'epoch': 4.311111111111111}
Step 97100: {'loss': 1.5139, 'grad_norm': 5.99342155456543, 'learning_rate': 1.3730666666666666e-06, 'epoch': 4.315555555555555}
Step 97200: {'loss': 1.486, 'grad_norm': 6.331967830657959, 'learning_rate': 1.3641777777777778e-06, 'epoch': 4.32}
Step 97300: {'loss': 1.4677, 'grad_norm': 5.728707790374756, 'learning_rate': 1.355288888888889e-06, 'epoch': 4.3244444444444445}
Step 97400: {'loss': 1.4675, 'grad_norm': 5.79250955581665, 'learning_rate': 1.3464000000000001e-06, 'epoch': 4.328888888888889}
Step 97500: {'loss': 1.4409, 'grad_norm': 5.870486259460449, 'learning_rate': 1.337511111111111e-06, 'epoch': 4.333333333333333}
Step 97600: {'loss': 1.4271, 'grad_norm': 6.207481861114502, 'learning_rate': 1.3286222222222223e-06, 'epoch': 4.337777777777778}
Step 97700: {'loss': 1.4313, 'grad_norm': 4.744669437408447, 'learning_rate': 1.3197333333333335e-06, 'epoch': 4.342222222222222}
Step 97800: {'loss': 1.4919, 'grad_norm': 8.293895721435547, 'learning_rate': 1.3108444444444446e-06, 'epoch': 4.346666666666667}
Step 97900: {'loss': 1.487, 'grad_norm': 6.367178916931152, 'learning_rate': 1.3019555555555558e-06, 'epoch': 4.351111111111111}
Step 98000: {'loss': 1.4556, 'grad_norm': 5.550983905792236, 'learning_rate': 1.2930666666666665e-06, 'epoch': 4.355555555555555}
Step 98100: {'loss': 1.4564, 'grad_norm': 4.73635721206665, 'learning_rate': 1.2842666666666667e-06, 'epoch': 4.36}
Step 98200: {'loss': 1.4653, 'grad_norm': 6.090312480926514, 'learning_rate': 1.275377777777778e-06, 'epoch': 4.364444444444445}
Step 98300: {'loss': 1.4457, 'grad_norm': 4.916983127593994, 'learning_rate': 1.266488888888889e-06, 'epoch': 4.368888888888889}
Step 98400: {'loss': 1.4645, 'grad_norm': 4.965715408325195, 'learning_rate': 1.2576000000000002e-06, 'epoch': 4.373333333333333}
Step 98500: {'loss': 1.4819, 'grad_norm': 5.9778008460998535, 'learning_rate': 1.2487111111111112e-06, 'epoch': 4.377777777777778}
Step 98600: {'loss': 1.4495, 'grad_norm': 5.598294258117676, 'learning_rate': 1.2398222222222222e-06, 'epoch': 4.3822222222222225}
Step 98700: {'loss': 1.4576, 'grad_norm': 4.552911281585693, 'learning_rate': 1.2309333333333333e-06, 'epoch': 4.386666666666667}
Step 98800: {'loss': 1.4662, 'grad_norm': 5.565591812133789, 'learning_rate': 1.2220444444444445e-06, 'epoch': 4.391111111111111}
Step 98900: {'loss': 1.4588, 'grad_norm': 5.745782375335693, 'learning_rate': 1.2131555555555557e-06, 'epoch': 4.395555555555555}
Step 99000: {'loss': 1.4596, 'grad_norm': 6.320018768310547, 'learning_rate': 1.2042666666666669e-06, 'epoch': 4.4}
Step 99100: {'loss': 1.4774, 'grad_norm': 6.994563102722168, 'learning_rate': 1.195377777777778e-06, 'epoch': 4.404444444444445}
Step 99200: {'loss': 1.4615, 'grad_norm': 5.355563640594482, 'learning_rate': 1.186488888888889e-06, 'epoch': 4.408888888888889}
Step 99300: {'loss': 1.4436, 'grad_norm': 6.470183849334717, 'learning_rate': 1.1776000000000002e-06, 'epoch': 4.413333333333333}
Step 99400: {'loss': 1.4657, 'grad_norm': 5.527093887329102, 'learning_rate': 1.1687111111111111e-06, 'epoch': 4.417777777777777}
Step 99500: {'loss': 1.4507, 'grad_norm': 5.246734619140625, 'learning_rate': 1.1598222222222223e-06, 'epoch': 4.4222222222222225}
Step 99600: {'loss': 1.4396, 'grad_norm': 5.317460536956787, 'learning_rate': 1.1509333333333335e-06, 'epoch': 4.426666666666667}
Step 99700: {'loss': 1.4598, 'grad_norm': 6.125283241271973, 'learning_rate': 1.1420444444444444e-06, 'epoch': 4.431111111111111}
Step 99800: {'loss': 1.4529, 'grad_norm': 5.926527976989746, 'learning_rate': 1.1331555555555556e-06, 'epoch': 4.435555555555555}
Step 99900: {'loss': 1.4516, 'grad_norm': 5.542158603668213, 'learning_rate': 1.1242666666666668e-06, 'epoch': 4.44}
Step 100000: {'loss': 1.4838, 'grad_norm': 6.173229694366455, 'learning_rate': 1.115377777777778e-06, 'epoch': 4.444444444444445}
Step 100100: {'loss': 1.4304, 'grad_norm': 5.433622360229492, 'learning_rate': 1.1065777777777777e-06, 'epoch': 4.448888888888889}
Step 100200: {'loss': 1.4557, 'grad_norm': 5.67618465423584, 'learning_rate': 1.0976888888888889e-06, 'epoch': 4.453333333333333}
Step 100300: {'loss': 1.4545, 'grad_norm': 5.997843265533447, 'learning_rate': 1.0888e-06, 'epoch': 4.457777777777777}
Step 100400: {'loss': 1.4768, 'grad_norm': 7.00557279586792, 'learning_rate': 1.0799111111111112e-06, 'epoch': 4.4622222222222225}
Step 100500: {'loss': 1.4533, 'grad_norm': 5.914608955383301, 'learning_rate': 1.0710222222222224e-06, 'epoch': 4.466666666666667}
Step 100600: {'loss': 1.4694, 'grad_norm': 5.21259069442749, 'learning_rate': 1.0621333333333336e-06, 'epoch': 4.471111111111111}
Step 100700: {'loss': 1.4666, 'grad_norm': 6.129192352294922, 'learning_rate': 1.0532444444444445e-06, 'epoch': 4.475555555555555}
Step 100800: {'loss': 1.44, 'grad_norm': 6.293127059936523, 'learning_rate': 1.0443555555555557e-06, 'epoch': 4.48}
Step 100900: {'loss': 1.4637, 'grad_norm': 6.08936882019043, 'learning_rate': 1.0354666666666667e-06, 'epoch': 4.484444444444445}
Step 101000: {'loss': 1.4635, 'grad_norm': 5.724727153778076, 'learning_rate': 1.0265777777777778e-06, 'epoch': 4.488888888888889}
Step 101100: {'loss': 1.5004, 'grad_norm': 5.614858627319336, 'learning_rate': 1.017688888888889e-06, 'epoch': 4.493333333333333}
Step 101200: {'loss': 1.4722, 'grad_norm': 6.1114301681518555, 'learning_rate': 1.0088e-06, 'epoch': 4.497777777777777}
Step 101300: {'loss': 1.4943, 'grad_norm': 5.086793899536133, 'learning_rate': 9.999111111111112e-07, 'epoch': 4.502222222222223}
Step 101400: {'loss': 1.4903, 'grad_norm': 5.553809642791748, 'learning_rate': 9.910222222222223e-07, 'epoch': 4.506666666666667}
Step 101500: {'loss': 1.4893, 'grad_norm': 5.438779354095459, 'learning_rate': 9.821333333333335e-07, 'epoch': 4.511111111111111}
Step 101600: {'loss': 1.4356, 'grad_norm': 7.456002712249756, 'learning_rate': 9.732444444444447e-07, 'epoch': 4.515555555555555}
Step 101700: {'loss': 1.4746, 'grad_norm': 5.3717546463012695, 'learning_rate': 9.643555555555556e-07, 'epoch': 4.52}
Step 101800: {'loss': 1.457, 'grad_norm': 6.589951038360596, 'learning_rate': 9.554666666666668e-07, 'epoch': 4.524444444444445}
Step 101900: {'loss': 1.4586, 'grad_norm': 5.940182209014893, 'learning_rate': 9.465777777777778e-07, 'epoch': 4.528888888888889}
Step 102000: {'loss': 1.4985, 'grad_norm': 6.582196235656738, 'learning_rate': 9.376888888888889e-07, 'epoch': 4.533333333333333}
Step 102100: {'loss': 1.4827, 'grad_norm': 5.004903316497803, 'learning_rate': 9.288000000000001e-07, 'epoch': 4.5377777777777775}
Step 102200: {'loss': 1.4684, 'grad_norm': 4.974508762359619, 'learning_rate': 9.200000000000001e-07, 'epoch': 4.542222222222223}
Step 102300: {'loss': 1.4646, 'grad_norm': 5.590771675109863, 'learning_rate': 9.111111111111113e-07, 'epoch': 4.546666666666667}
Step 102400: {'loss': 1.4842, 'grad_norm': 6.194372177124023, 'learning_rate': 9.022222222222222e-07, 'epoch': 4.551111111111111}
Step 102500: {'loss': 1.517, 'grad_norm': 5.559220314025879, 'learning_rate': 8.933333333333334e-07, 'epoch': 4.555555555555555}
Step 102600: {'loss': 1.4643, 'grad_norm': 6.595807075500488, 'learning_rate': 8.844444444444446e-07, 'epoch': 4.5600000000000005}
Step 102700: {'loss': 1.4616, 'grad_norm': 4.539565563201904, 'learning_rate': 8.755555555555556e-07, 'epoch': 4.564444444444445}
Step 102800: {'loss': 1.4562, 'grad_norm': 5.117699146270752, 'learning_rate': 8.666666666666668e-07, 'epoch': 4.568888888888889}
Step 102900: {'loss': 1.4698, 'grad_norm': 6.817371368408203, 'learning_rate': 8.577777777777778e-07, 'epoch': 4.573333333333333}
Step 103000: {'loss': 1.4503, 'grad_norm': 5.118162155151367, 'learning_rate': 8.488888888888889e-07, 'epoch': 4.5777777777777775}
Step 103100: {'loss': 1.4471, 'grad_norm': 5.916085720062256, 'learning_rate': 8.400000000000001e-07, 'epoch': 4.582222222222223}
Step 103200: {'loss': 1.4483, 'grad_norm': 5.5114617347717285, 'learning_rate': 8.311111111111112e-07, 'epoch': 4.586666666666667}
Step 103300: {'loss': 1.4952, 'grad_norm': 5.606804847717285, 'learning_rate': 8.222222222222223e-07, 'epoch': 4.591111111111111}
Step 103400: {'loss': 1.4781, 'grad_norm': 6.051234245300293, 'learning_rate': 8.133333333333333e-07, 'epoch': 4.595555555555555}
Step 103500: {'loss': 1.4686, 'grad_norm': 5.780882358551025, 'learning_rate': 8.044444444444445e-07, 'epoch': 4.6}
Step 103600: {'loss': 1.4601, 'grad_norm': 5.271137237548828, 'learning_rate': 7.955555555555557e-07, 'epoch': 4.604444444444445}
Step 103700: {'loss': 1.4481, 'grad_norm': 5.567619323730469, 'learning_rate': 7.866666666666667e-07, 'epoch': 4.608888888888889}
Step 103800: {'loss': 1.4823, 'grad_norm': 6.3453593254089355, 'learning_rate': 7.777777777777779e-07, 'epoch': 4.613333333333333}
Step 103900: {'loss': 1.5016, 'grad_norm': 7.1086578369140625, 'learning_rate': 7.688888888888891e-07, 'epoch': 4.6177777777777775}
Step 104000: {'loss': 1.4508, 'grad_norm': 5.673357009887695, 'learning_rate': 7.6e-07, 'epoch': 4.622222222222222}
Step 104100: {'loss': 1.4438, 'grad_norm': 5.108613967895508, 'learning_rate': 7.511111111111112e-07, 'epoch': 4.626666666666667}
Step 104200: {'loss': 1.4719, 'grad_norm': 5.772858142852783, 'learning_rate': 7.422222222222223e-07, 'epoch': 4.631111111111111}
Step 104300: {'loss': 1.4403, 'grad_norm': 5.130529403686523, 'learning_rate': 7.334222222222223e-07, 'epoch': 4.635555555555555}
Step 104400: {'loss': 1.4688, 'grad_norm': 6.230302333831787, 'learning_rate': 7.245333333333333e-07, 'epoch': 4.64}
Step 104500: {'loss': 1.4749, 'grad_norm': 6.764962673187256, 'learning_rate': 7.156444444444445e-07, 'epoch': 4.644444444444445}
Step 104600: {'loss': 1.4537, 'grad_norm': 5.979761123657227, 'learning_rate': 7.067555555555557e-07, 'epoch': 4.648888888888889}
Step 104700: {'loss': 1.4421, 'grad_norm': 5.448606014251709, 'learning_rate': 6.978666666666667e-07, 'epoch': 4.653333333333333}
Step 104800: {'loss': 1.4169, 'grad_norm': 5.669739246368408, 'learning_rate': 6.889777777777779e-07, 'epoch': 4.657777777777778}
Step 104900: {'loss': 1.4689, 'grad_norm': 6.838133811950684, 'learning_rate': 6.800888888888889e-07, 'epoch': 4.662222222222223}
Step 105000: {'loss': 1.4356, 'grad_norm': 6.236388206481934, 'learning_rate': 6.712e-07, 'epoch': 4.666666666666667}
Step 105100: {'loss': 1.4631, 'grad_norm': 6.403168201446533, 'learning_rate': 6.623111111111112e-07, 'epoch': 4.671111111111111}
Step 105200: {'loss': 1.4594, 'grad_norm': 6.411676406860352, 'learning_rate': 6.534222222222223e-07, 'epoch': 4.6755555555555555}
Step 105300: {'loss': 1.4775, 'grad_norm': 5.863963603973389, 'learning_rate': 6.445333333333334e-07, 'epoch': 4.68}
Step 105400: {'loss': 1.4049, 'grad_norm': 5.757351875305176, 'learning_rate': 6.356444444444446e-07, 'epoch': 4.684444444444445}
Step 105500: {'loss': 1.4706, 'grad_norm': 5.668099880218506, 'learning_rate': 6.267555555555556e-07, 'epoch': 4.688888888888889}
Step 105600: {'loss': 1.467, 'grad_norm': 6.80448055267334, 'learning_rate': 6.178666666666666e-07, 'epoch': 4.693333333333333}
Step 105700: {'loss': 1.4847, 'grad_norm': 5.574192523956299, 'learning_rate': 6.089777777777778e-07, 'epoch': 4.697777777777778}
Step 105800: {'loss': 1.4723, 'grad_norm': 5.63320779800415, 'learning_rate': 6.00088888888889e-07, 'epoch': 4.702222222222222}
Step 105900: {'loss': 1.4804, 'grad_norm': 6.713346481323242, 'learning_rate': 5.912e-07, 'epoch': 4.706666666666667}
Step 106000: {'loss': 1.4268, 'grad_norm': 6.701361656188965, 'learning_rate': 5.823111111111111e-07, 'epoch': 4.711111111111111}
Step 106100: {'loss': 1.474, 'grad_norm': 6.0786943435668945, 'learning_rate': 5.734222222222223e-07, 'epoch': 4.7155555555555555}
Step 106200: {'loss': 1.504, 'grad_norm': 5.86102819442749, 'learning_rate': 5.645333333333334e-07, 'epoch': 4.72}
Step 106300: {'loss': 1.4645, 'grad_norm': 6.012783527374268, 'learning_rate': 5.557333333333334e-07, 'epoch': 4.724444444444444}
Step 106400: {'loss': 1.4729, 'grad_norm': 6.6905741691589355, 'learning_rate': 5.468444444444445e-07, 'epoch': 4.728888888888889}
Step 106500: {'loss': 1.4682, 'grad_norm': 6.413095474243164, 'learning_rate': 5.379555555555556e-07, 'epoch': 4.733333333333333}
Step 106600: {'loss': 1.4523, 'grad_norm': 5.00433349609375, 'learning_rate': 5.290666666666666e-07, 'epoch': 4.737777777777778}
Step 106700: {'loss': 1.4804, 'grad_norm': 6.90960168838501, 'learning_rate': 5.201777777777778e-07, 'epoch': 4.742222222222222}
Step 106800: {'loss': 1.475, 'grad_norm': 5.061540603637695, 'learning_rate': 5.11288888888889e-07, 'epoch': 4.746666666666667}
Step 106900: {'loss': 1.4791, 'grad_norm': 7.02651309967041, 'learning_rate': 5.024e-07, 'epoch': 4.751111111111111}
Step 107000: {'loss': 1.4337, 'grad_norm': 6.744498252868652, 'learning_rate': 4.935111111111111e-07, 'epoch': 4.7555555555555555}
Step 107100: {'loss': 1.4524, 'grad_norm': 8.213024139404297, 'learning_rate': 4.846222222222222e-07, 'epoch': 4.76}
Step 107200: {'loss': 1.449, 'grad_norm': 5.174575328826904, 'learning_rate': 4.757333333333334e-07, 'epoch': 4.764444444444445}
Step 107300: {'loss': 1.4765, 'grad_norm': 6.089974880218506, 'learning_rate': 4.668444444444445e-07, 'epoch': 4.768888888888889}
Step 107400: {'loss': 1.4702, 'grad_norm': 8.099469184875488, 'learning_rate': 4.579555555555556e-07, 'epoch': 4.773333333333333}
Step 107500: {'loss': 1.4636, 'grad_norm': 6.453033447265625, 'learning_rate': 4.4906666666666666e-07, 'epoch': 4.777777777777778}
Step 107600: {'loss': 1.4333, 'grad_norm': 6.242104530334473, 'learning_rate': 4.4017777777777784e-07, 'epoch': 4.782222222222222}
Step 107700: {'loss': 1.4514, 'grad_norm': 6.011796951293945, 'learning_rate': 4.3128888888888896e-07, 'epoch': 4.786666666666667}
Step 107800: {'loss': 1.4703, 'grad_norm': 5.579388618469238, 'learning_rate': 4.224e-07, 'epoch': 4.791111111111111}
Step 107900: {'loss': 1.4544, 'grad_norm': 5.958630561828613, 'learning_rate': 4.1351111111111114e-07, 'epoch': 4.795555555555556}
Step 108000: {'loss': 1.4497, 'grad_norm': 6.977032661437988, 'learning_rate': 4.046222222222222e-07, 'epoch': 4.8}
Step 108100: {'loss': 1.4882, 'grad_norm': 7.174180507659912, 'learning_rate': 3.957333333333334e-07, 'epoch': 4.804444444444444}
Step 108200: {'loss': 1.4488, 'grad_norm': 6.275386333465576, 'learning_rate': 3.868444444444445e-07, 'epoch': 4.808888888888889}
Step 108300: {'loss': 1.4651, 'grad_norm': 8.35708999633789, 'learning_rate': 3.780444444444445e-07, 'epoch': 4.8133333333333335}
Step 108400: {'loss': 1.4443, 'grad_norm': 6.147104263305664, 'learning_rate': 3.691555555555556e-07, 'epoch': 4.817777777777778}
Step 108500: {'loss': 1.4627, 'grad_norm': 5.720384120941162, 'learning_rate': 3.6026666666666666e-07, 'epoch': 4.822222222222222}
Step 108600: {'loss': 1.454, 'grad_norm': 6.762266635894775, 'learning_rate': 3.513777777777778e-07, 'epoch': 4.826666666666666}
Step 108700: {'loss': 1.5007, 'grad_norm': 5.2505669593811035, 'learning_rate': 3.4248888888888896e-07, 'epoch': 4.831111111111111}
Step 108800: {'loss': 1.4619, 'grad_norm': 6.249788761138916, 'learning_rate': 3.336e-07, 'epoch': 4.835555555555556}
Step 108900: {'loss': 1.4586, 'grad_norm': 6.55705451965332, 'learning_rate': 3.2471111111111114e-07, 'epoch': 4.84}
Step 109000: {'loss': 1.4512, 'grad_norm': 5.370385646820068, 'learning_rate': 3.158222222222222e-07, 'epoch': 4.844444444444444}
Step 109100: {'loss': 1.4521, 'grad_norm': 5.679711818695068, 'learning_rate': 3.0693333333333333e-07, 'epoch': 4.848888888888889}
Step 109200: {'loss': 1.4326, 'grad_norm': 6.2606611251831055, 'learning_rate': 2.980444444444445e-07, 'epoch': 4.8533333333333335}
Step 109300: {'loss': 1.4363, 'grad_norm': 5.739768028259277, 'learning_rate': 2.8915555555555557e-07, 'epoch': 4.857777777777778}
Step 109400: {'loss': 1.4266, 'grad_norm': 6.105921268463135, 'learning_rate': 2.802666666666667e-07, 'epoch': 4.862222222222222}
Step 109500: {'loss': 1.4389, 'grad_norm': 7.147911548614502, 'learning_rate': 2.713777777777778e-07, 'epoch': 4.866666666666667}
Step 109600: {'loss': 1.4399, 'grad_norm': 6.3040547370910645, 'learning_rate': 2.624888888888889e-07, 'epoch': 4.871111111111111}
Step 109700: {'loss': 1.4749, 'grad_norm': 6.282522201538086, 'learning_rate': 2.5360000000000005e-07, 'epoch': 4.875555555555556}
Step 109800: {'loss': 1.4486, 'grad_norm': 5.767916202545166, 'learning_rate': 2.447111111111111e-07, 'epoch': 4.88}
Step 109900: {'loss': 1.4219, 'grad_norm': 5.848240852355957, 'learning_rate': 2.3582222222222226e-07, 'epoch': 4.884444444444444}
Step 110000: {'loss': 1.4792, 'grad_norm': 6.074346542358398, 'learning_rate': 2.2693333333333335e-07, 'epoch': 4.888888888888889}
Step 110100: {'loss': 1.4666, 'grad_norm': 5.611324787139893, 'learning_rate': 2.1804444444444447e-07, 'epoch': 4.8933333333333335}
Step 110200: {'loss': 1.4658, 'grad_norm': 5.431663513183594, 'learning_rate': 2.0915555555555557e-07, 'epoch': 4.897777777777778}
Step 110300: {'loss': 1.4439, 'grad_norm': 6.112133502960205, 'learning_rate': 2.003555555555556e-07, 'epoch': 4.902222222222222}
Step 110400: {'loss': 1.477, 'grad_norm': 6.4361443519592285, 'learning_rate': 1.914666666666667e-07, 'epoch': 4.906666666666666}
Step 110500: {'loss': 1.4887, 'grad_norm': 6.13197135925293, 'learning_rate': 1.825777777777778e-07, 'epoch': 4.911111111111111}
Step 110600: {'loss': 1.4438, 'grad_norm': 5.580016613006592, 'learning_rate': 1.736888888888889e-07, 'epoch': 4.915555555555556}
Step 110700: {'loss': 1.4772, 'grad_norm': 7.236052513122559, 'learning_rate': 1.6480000000000002e-07, 'epoch': 4.92}
Step 110800: {'loss': 1.4895, 'grad_norm': 5.264605522155762, 'learning_rate': 1.559111111111111e-07, 'epoch': 4.924444444444444}
Step 110900: {'loss': 1.4528, 'grad_norm': 5.911496162414551, 'learning_rate': 1.4702222222222223e-07, 'epoch': 4.928888888888888}
Step 111000: {'loss': 1.4228, 'grad_norm': 5.179041385650635, 'learning_rate': 1.3813333333333335e-07, 'epoch': 4.933333333333334}
Step 111100: {'loss': 1.4445, 'grad_norm': 7.6038384437561035, 'learning_rate': 1.2924444444444447e-07, 'epoch': 4.937777777777778}
Step 111200: {'loss': 1.4488, 'grad_norm': 6.782458305358887, 'learning_rate': 1.2035555555555557e-07, 'epoch': 4.942222222222222}
Step 111300: {'loss': 1.4537, 'grad_norm': 7.120882987976074, 'learning_rate': 1.1146666666666667e-07, 'epoch': 4.946666666666666}
Step 111400: {'loss': 1.4725, 'grad_norm': 5.992689609527588, 'learning_rate': 1.0257777777777778e-07, 'epoch': 4.9511111111111115}
Step 111500: {'loss': 1.4354, 'grad_norm': 6.698713779449463, 'learning_rate': 9.368888888888889e-08, 'epoch': 4.955555555555556}
Step 111600: {'loss': 1.4497, 'grad_norm': 6.13614559173584, 'learning_rate': 8.48e-08, 'epoch': 4.96}
Step 111700: {'loss': 1.4338, 'grad_norm': 5.799744606018066, 'learning_rate': 7.591111111111111e-08, 'epoch': 4.964444444444444}
Step 111800: {'loss': 1.4809, 'grad_norm': 5.525567054748535, 'learning_rate': 6.702222222222223e-08, 'epoch': 4.968888888888889}
Step 111900: {'loss': 1.4226, 'grad_norm': 5.766046524047852, 'learning_rate': 5.813333333333334e-08, 'epoch': 4.973333333333334}
Step 112000: {'loss': 1.4936, 'grad_norm': 5.9698615074157715, 'learning_rate': 4.924444444444445e-08, 'epoch': 4.977777777777778}
Step 112100: {'loss': 1.4399, 'grad_norm': 6.404995918273926, 'learning_rate': 4.035555555555556e-08, 'epoch': 4.982222222222222}
Step 112200: {'loss': 1.4686, 'grad_norm': 5.676665306091309, 'learning_rate': 3.146666666666667e-08, 'epoch': 4.986666666666666}
Step 112300: {'loss': 1.4616, 'grad_norm': 5.009476661682129, 'learning_rate': 2.266666666666667e-08, 'epoch': 4.9911111111111115}
Step 112400: {'loss': 1.4688, 'grad_norm': 6.2681756019592285, 'learning_rate': 1.3777777777777778e-08, 'epoch': 4.995555555555556}
Step 112500: {'loss': 1.444, 'grad_norm': 7.130458354949951, 'learning_rate': 4.888888888888889e-09, 'epoch': 5.0}
Step 112500: {'train_runtime': 27163.5035, 'train_samples_per_second': 16.566, 'train_steps_per_second': 4.142, 'total_flos': 9.1845906845184e+16, 'train_loss': 1.5469643907335069, 'epoch': 5.0}
